"Customer_ID","Customer_Name","Email","Phone","Join_Date","City","State","Region_ID","Customer_Type","Credit_Limit","Status"
"C011849","Aarav Sharma","customer11849@example.com","9000011849","2026-02-17","City 89","Uttar Pradesh","R010","SMB","275000","Active"
"C011850","Arjun Rao","customer11850@example.com","9000011850","2026-02-18","City 90","Karnataka","R011","SMB","300000","Active"
"C011851","Arjun Rao","customer11851@example.com","9000011851","2026-02-19","City 91","Tamil Nadu","R012","SMB","325000","Active"
"C011852","Neha Singh","customer11852@example.com","9000011852","2026-02-20","City 92","Maharashtra","R013","Retail","350000","Active"
"C011853","Karthik Raj","customer11853@example.com","9000011853","2026-02-21","City 93","Delhi","R014","Retail","375000","Active"
"C011854","Aarav Sharma","customer11854@example.com","9000011854","2026-02-22","City 94","West Bengal","R015","SMB","400000","Active"
"C011855","Aarav Sharma","customer11855@example.com","9000011855","2026-02-23","City 95","Telangana","R016","SMB","425000","Active"
"C011856","Priya Nair","customer11856@example.com","9000011856","2026-02-24","City 96","Gujarat","R017","Enterprise","450000","Active"
"C011857","Karthik Raj","customer11857@example.com","9000011857","2026-02-25","City 97","Kerala","R018","SMB","475000","Active"
"C011858","Rahul Verma","customer11858@example.com","9000011858","2026-02-26","City 98","Rajasthan","R019","Retail","500000","Active"
"C011859","Karthik Raj","customer11859@example.com","9000011859","2026-02-27","City 99","Uttar Pradesh","R020","SMB","525000","Active"
"C011860","Karthik Raj","customer11860@example.com","9000011860","2026-02-28","City 100","Karnataka","R001","Enterprise","50000","Active"
"C011861","Meera Patel","customer11861@example.com","9000011861","2026-03-01","City 101","Tamil Nadu","R002","SMB","75000","Active"
"C011862","Neha Singh","customer11862@example.com","9000011862","2026-03-02","City 102","Maharashtra","R003","SMB","100000","Active"
"C011863","Anitha Iyer","customer11863@example.com","9000011863","2026-03-03","City 103","Delhi","R004","SMB","125000","Active"
"C011864","Divya Menon","customer11864@example.com","9000011864","2026-03-04","City 104","West Bengal","R005","SMB","150000","Active"
"C011865","Arjun Rao","customer11865@example.com","9000011865","2026-03-05","City 105","Telangana","R006","Enterprise","175000","Active"
"C011866","Karthik Raj","customer11866@example.com","9000011866","2026-03-06","City 106","Gujarat","R007","SMB","200000","Active"
"C011867","Meera Patel","customer11867@example.com","9000011867","2026-03-07","City 107","Kerala","R008","SMB","225000","Active"
"C011868","Neha Singh","customer11868@example.com","9000011868","2026-03-08","City 108","Rajasthan","R009","Retail","250000","Active"
"C011869","Arjun Rao","customer11869@example.com","9000011869","2026-03-09","City 109","Uttar Pradesh","R010","Retail","275000","Active"
"C011870","Vijay Kumar","customer11870@example.com","9000011870","2026-03-10","City 110","Karnataka","R011","Enterprise","300000","Active"
"C011871","Anitha Iyer","customer11871@example.com","9000011871","2026-03-11","City 111","Tamil Nadu","R012","Enterprise","325000","Active"
"C011872","Karthik Raj","customer11872@example.com","9000011872","2026-03-12","City 112","Maharashtra","R013","SMB","350000","Active"
"C011873","Arjun Rao","customer11873@example.com","9000011873","2026-03-13","City 113","Delhi","R014","Retail","375000","Inactive"
"C011874","Arjun Rao","customer11874@example.com","9000011874","2026-03-14","City 114","West Bengal","R015","SMB","400000","Active"
"C011875","Neha Singh","customer11875@example.com","9000011875","2026-03-15","City 115","Telangana","R016","Enterprise","425000","Active"
"C011876","Meera Patel","customer11876@example.com","9000011876","2026-03-16","City 116","Gujarat","R017","SMB","450000","Active"
"C011877","Vijay Kumar","customer11877@example.com","9000011877","2026-03-17","City 117","Kerala","R018","Enterprise","475000","Active"
"C011878","Divya Menon","customer11878@example.com","9000011878","2026-03-18","City 118","Rajasthan","R019","Enterprise","500000","Active"
"C011879","Arjun Rao","customer11879@example.com","9000011879","2026-03-19","City 119","Uttar Pradesh","R020","Retail","525000","Active"
"C011880","Arjun Rao","customer11880@example.com","9000011880","2026-03-20","City 0","Karnataka","R001","Enterprise","50000","Active"
"C011881","Meera Patel","customer11881@example.com","9000011881","2026-03-21","City 1","Tamil Nadu","R002","Retail","75000","Active"
"C011882","Meera Patel","customer11882@example.com","9000011882","2026-03-22","City 2","Maharashtra","R003","SMB","100000","Active"
"C011883","Anitha Iyer","customer11883@example.com","9000011883","2026-03-23","City 3","Delhi","R004","Retail","125000","Active"
"C011884","Arjun Rao","customer11884@example.com","9000011884","2026-03-24","City 4","West Bengal","R005","Retail","150000","Active"
"C011885","Arjun Rao","customer11885@example.com","9000011885","2026-03-25","City 5","Telangana","R006","SMB","175000","Active"
"C011886","Karthik Raj","customer11886@example.com","9000011886","2026-03-26","City 6","Gujarat","R007","Enterprise","200000","Active"
"C011887","Neha Singh","customer11887@example.com","9000011887","2026-03-27","City 7","Kerala","R008","Retail","225000","Active"
"C011888","Rahul Verma","customer11888@example.com","9000011888","2026-03-28","City 8","Rajasthan","R009","Retail","250000","Active"
"C011889","Aarav Sharma","customer11889@example.com","9000011889","2026-03-29","City 9","Uttar Pradesh","R010","Enterprise","275000","Active"
"C011890","Divya Menon","customer11890@example.com","9000011890","2026-03-30","City 10","Karnataka","R011","Enterprise","300000","Active"
"C011891","Anitha Iyer","customer11891@example.com","9000011891","2026-03-31","City 11","Tamil Nadu","R012","Retail","325000","Active"
"C011892","Rahul Verma","customer11892@example.com","9000011892","2026-04-01","City 12","Maharashtra","R013","Enterprise","350000","Active"
"C011893","Anitha Iyer","customer11893@example.com","9000011893","2026-04-02","City 13","Delhi","R014","Enterprise","375000","Active"
"C011894","Karthik Raj","customer11894@example.com","9000011894","2026-04-03","City 14","West Bengal","R015","SMB","400000","Active"
"C011895","Rahul Verma","customer11895@example.com","9000011895","2026-04-04","City 15","Telangana","R016","Enterprise","425000","Active"
"C011896","Priya Nair","customer11896@example.com","9000011896","2026-04-05","City 16","Gujarat","R017","Enterprise","450000","Active"
"C011897","Aarav Sharma","customer11897@example.com","9000011897","2026-04-06","City 17","Kerala","R018","Enterprise","475000","Active"
"C011898","Vijay Kumar","customer11898@example.com","9000011898","2026-04-07","City 18","Rajasthan","R019","Enterprise","500000","Active"
"C011899","Divya Menon","customer11899@example.com","9000011899","2026-04-08","City 19","Uttar Pradesh","R020","Enterprise","525000","Active"
"C011900","Vijay Kumar","customer11900@example.com","9000011900","2026-04-09","City 20","Karnataka","R001","Retail","50000","Active"
"C011901","Karthik Raj","customer11901@example.com","9000011901","2026-04-10","City 21","Tamil Nadu","R002","Enterprise","75000","Active"
"C011902","Karthik Raj","customer11902@example.com","9000011902","2026-04-11","City 22","Maharashtra","R003","Retail","100000","Active"
"C011903","Priya Nair","customer11903@example.com","9000011903","2026-04-12","City 23","Delhi","R004","SMB","125000","Active"
"C011904","Divya Menon","customer11904@example.com","9000011904","2026-04-13","City 24","West Bengal","R005","SMB","150000","Inactive"
"C011905","Neha Singh","customer11905@example.com","9000011905","2026-04-14","City 25","Telangana","R006","Retail","175000","Active"
"C011906","Aarav Sharma","customer11906@example.com","9000011906","2026-04-15","City 26","Gujarat","R007","Enterprise","200000","Active"
"C011907","Neha Singh","customer11907@example.com","9000011907","2026-04-16","City 27","Kerala","R008","Enterprise","225000","Active"
"C011908","Neha Singh","customer11908@example.com","9000011908","2026-04-17","City 28","Rajasthan","R009","Retail","250000","Active"
"C011909","Karthik Raj","customer11909@example.com","9000011909","2026-04-18","City 29","Uttar Pradesh","R010","Enterprise","275000","Active"
"C011910","Rahul Verma","customer11910@example.com","9000011910","2026-04-19","City 30","Karnataka","R011","Retail","300000","Active"
"C011911","Neha Singh","customer11911@example.com","9000011911","2026-04-20","City 31","Tamil Nadu","R012","Enterprise","325000","Active"
"C011912","Meera Patel","customer11912@example.com","9000011912","2026-04-21","City 32","Maharashtra","R013","Enterprise","350000","Active"
"C011913","Aarav Sharma","customer11913@example.com","9000011913","2026-04-22","City 33","Delhi","R014","SMB","375000","Active"
"C011914","Neha Singh","customer11914@example.com","9000011914","2026-04-23","City 34","West Bengal","R015","Retail","400000","Active"
"C011915","Anitha Iyer","customer11915@example.com","9000011915","2026-04-24","City 35","Telangana","R016","Enterprise","425000","Active"
"C011916","Karthik Raj","customer11916@example.com","9000011916","2026-04-25","City 36","Gujarat","R017","Enterprise","450000","Active"
"C011917","Priya Nair","customer11917@example.com","9000011917","2026-04-26","City 37","Kerala","R018","Enterprise","475000","Active"
"C011918","Vijay Kumar","customer11918@example.com","9000011918","2026-04-27","City 38","Rajasthan","R019","Retail","500000","Active"
"C011919","Karthik Raj","customer11919@example.com","9000011919","2026-04-28","City 39","Uttar Pradesh","R020","SMB","525000","Active"
"C011920","Karthik Raj","customer11920@example.com","9000011920","2026-04-29","City 40","Karnataka","R001","Retail","50000","Active"
"C011921","Vijay Kumar","customer11921@example.com","9000011921","2026-04-30","City 41","Tamil Nadu","R002","SMB","75000","Active"
"C011922","Rahul Verma","customer11922@example.com","9000011922","2026-05-01","City 42","Maharashtra","R003","SMB","100000","Active"
"C011923","Priya Nair","customer11923@example.com","9000011923","2026-05-02","City 43","Delhi","R004","Retail","125000","Active"
"C011924","Aarav Sharma","customer11924@example.com","9000011924","2026-05-03","City 44","West Bengal","R005","Enterprise","150000","Active"
"C011925","Karthik Raj","customer11925@example.com","9000011925","2026-05-04","City 45","Telangana","R006","SMB","175000","Active"
"C011926","Karthik Raj","customer11926@example.com","9000011926","2026-05-05","City 46","Gujarat","R007","SMB","200000","Active"
"C011927","Anitha Iyer","customer11927@example.com","9000011927","2026-05-06","City 47","Kerala","R008","Retail","225000","Active"
"C011928","Anitha Iyer","customer11928@example.com","9000011928","2026-05-07","City 48","Rajasthan","R009","SMB","250000","Active"
"C011929","Anitha Iyer","customer11929@example.com","9000011929","2026-05-08","City 49","Uttar Pradesh","R010","Retail","275000","Active"
"C011930","Anitha Iyer","customer11930@example.com","9000011930","2026-05-09","City 50","Karnataka","R011","SMB","300000","Active"
"C011931","Karthik Raj","customer11931@example.com","9000011931","2026-05-10","City 51","Tamil Nadu","R012","Retail","325000","Active"
"C011932","Vijay Kumar","customer11932@example.com","9000011932","2026-05-11","City 52","Maharashtra","R013","Enterprise","350000","Active"
"C011933","Priya Nair","customer11933@example.com","9000011933","2026-05-12","City 53","Delhi","R014","SMB","375000","Active"
"C011934","Divya Menon","customer11934@example.com","9000011934","2026-05-13","City 54","West Bengal","R015","Enterprise","400000","Active"
"C011935","Vijay Kumar","customer11935@example.com","9000011935","2026-05-14","City 55","Telangana","R016","Enterprise","425000","Inactive"
"C011936","Arjun Rao","customer11936@example.com","9000011936","2026-05-15","City 56","Gujarat","R017","Retail","450000","Active"
"C011937","Rahul Verma","customer11937@example.com","9000011937","2026-05-16","City 57","Kerala","R018","Retail","475000","Active"
"C011938","Arjun Rao","customer11938@example.com","9000011938","2026-05-17","City 58","Rajasthan","R019","Retail","500000","Active"
"C011939","Vijay Kumar","customer11939@example.com","9000011939","2026-05-18","City 59","Uttar Pradesh","R020","Retail","525000","Active"
"C011940","Neha Singh","customer11940@example.com","9000011940","2026-05-19","City 60","Karnataka","R001","Retail","50000","Active"
"C011941","Vijay Kumar","customer11941@example.com","9000011941","2026-05-20","City 61","Tamil Nadu","R002","Retail","75000","Active"
"C011942","Anitha Iyer","customer11942@example.com","9000011942","2026-05-21","City 62","Maharashtra","R003","Retail","100000","Active"
"C011943","Priya Nair","customer11943@example.com","9000011943","2026-05-22","City 63","Delhi","R004","SMB","125000","Active"
"C011944","Karthik Raj","customer11944@example.com","9000011944","2026-05-23","City 64","West Bengal","R005","Retail","150000","Active"
"C011945","Divya Menon","customer11945@example.com","9000011945","2026-05-24","City 65","Telangana","R006","Enterprise","175000","Active"
"C011946","Vijay Kumar","customer11946@example.com","9000011946","2026-05-25","City 66","Gujarat","R007","Retail","200000","Active"
"C011947","Neha Singh","customer11947@example.com","9000011947","2026-05-26","City 67","Kerala","R008","SMB","225000","Active"
"C011948","Aarav Sharma","customer11948@example.com","9000011948","2026-05-27","City 68","Rajasthan","R009","SMB","250000","Active"
"C011949","Rahul Verma","customer11949@example.com","9000011949","2026-05-28","City 69","Uttar Pradesh","R010","Retail","275000","Active"
"C011950","Vijay Kumar","customer11950@example.com","9000011950","2026-05-29","City 70","Karnataka","R011","Enterprise","300000","Active"
"C011951","Rahul Verma","customer11951@example.com","9000011951","2026-05-30","City 71","Tamil Nadu","R012","SMB","325000","Active"
"C011952","Rahul Verma","customer11952@example.com","9000011952","2026-05-31","City 72","Maharashtra","R013","Retail","350000","Active"
"C011953","Vijay Kumar","customer11953@example.com","9000011953","2026-06-01","City 73","Delhi","R014","Enterprise","375000","Active"
"C011954","Rahul Verma","customer11954@example.com","9000011954","2026-06-02","City 74","West Bengal","R015","SMB","400000","Active"
"C011955","Neha Singh","customer11955@example.com","9000011955","2026-06-03","City 75","Telangana","R016","SMB","425000","Active"
"C011956","Meera Patel","customer11956@example.com","9000011956","2026-06-04","City 76","Gujarat","R017","Retail","450000","Active"
"C011957","Neha Singh","customer11957@example.com","9000011957","2026-06-05","City 77","Kerala","R018","Retail","475000","Active"
"C011958","Arjun Rao","customer11958@example.com","9000011958","2026-06-06","City 78","Rajasthan","R019","SMB","500000","Active"
"C011959","Aarav Sharma","customer11959@example.com","9000011959","2026-06-07","City 79","Uttar Pradesh","R020","SMB","525000","Active"
"C011960","Aarav Sharma","customer11960@example.com","9000011960","2026-06-08","City 80","Karnataka","R001","Retail","50000","Active"
"C011961","Neha Singh","customer11961@example.com","9000011961","2026-06-09","City 81","Tamil Nadu","R002","Enterprise","75000","Active"
"C011962","Karthik Raj","customer11962@example.com","9000011962","2026-06-10","City 82","Maharashtra","R003","SMB","100000","Active"
"C011963","Meera Patel","customer11963@example.com","9000011963","2026-06-11","City 83","Delhi","R004","SMB","125000","Active"
"","Divya Menon","customer11964@example.com","9000011964","2026-06-12","City 84","West Bengal","R005","Retail","150000","Active"
"C011965","Priya Nair","customer11965@example.com","9000011965","2026-06-13","City 85","Telangana","R006","Retail","175000","Active"
"C011966","Neha Singh","customer11966@example.com","9000011966","2026-06-14","City 86","Gujarat","R007","Retail","200000","Inactive"
"C011967","Aarav Sharma","customer11967@example.com","9000011967","2026-06-15","City 87","Kerala","R008","Enterprise","225000","Active"
"C011968","Aarav Sharma","customer11968@example.com","9000011968","2026-06-16","City 88","Rajasthan","R009","SMB","250000","Active"
"C011969","Arjun Rao","customer11969@example.com","9000011969","2026-06-17","City 89","Uttar Pradesh","R010","SMB","275000","Active"
"C011970","Rahul Verma","customer11970@example.com","9000011970","2026-06-18","City 90","Karnataka","R011","Retail","300000","Active"
"C011971","Arjun Rao","customer11971@example.com","9000011971","2026-06-19","City 91","Tamil Nadu","R012","Enterprise","325000","Active"
"C011972","Neha Singh","customer11972@example.com","9000011972","2026-06-20","City 92","Maharashtra","R013","Retail","350000","Active"
"C011973","Divya Menon","customer11973@example.com","9000011973","2026-06-21","City 93","Delhi","R014","Retail","375000","Active"
"C011974","Neha Singh","customer11974@example.com","9000011974","2026-06-22","City 94","West Bengal","R015","SMB","400000","Active"
"C011975","Neha Singh","customer11975@example.com","9000011975","2026-06-23","City 95","Telangana","R016","Enterprise","425000","Active"
"C011976","Divya Menon","customer11976@example.com","9000011976","2026-06-24","City 96","Gujarat","R017","SMB","450000","Active"
"C011977","Rahul Verma","customer11977@example.com","9000011977","2026-06-25","City 97","Kerala","R018","Enterprise","475000","Active"
"C011978","Rahul Verma","customer11978@example.com","9000011978","2026-06-26","City 98","Rajasthan","R019","Retail","500000","Active"
"C011979","Arjun Rao","customer11979@example.com","9000011979","2026-06-27","City 99","Uttar Pradesh","R020","Enterprise","525000","Active"
"C011980","Vijay Kumar","customer11980@example.com","9000011980","2026-06-28","City 100","Karnataka","R001","Retail","50000","Active"
"C011981","Vijay Kumar","customer11981@example.com","9000011981","2026-06-29","City 101","Tamil Nadu","R002","Retail","75000","Active"
"C011982","Meera Patel","customer11982@example.com","9000011982","2026-06-30","City 102","Maharashtra","R003","Enterprise","100000","Active"
"C011983","Vijay Kumar","customer11983@example.com","9000011983","2026-07-01","City 103","Delhi","R004","Retail","125000","Active"
"C011984","Neha Singh","customer11984@example.com","9000011984","2026-07-02","City 104","West Bengal","R005","Enterprise","150000","Active"
"C011985","Priya Nair","customer11985@example.com","9000011985","2026-07-03","City 105","Telangana","R006","Retail","175000","Active"
"C011986","Neha Singh","customer11986@example.com","9000011986","2026-07-04","City 106","Gujarat","R007","SMB","200000","Active"
"C011987","Rahul Verma","customer11987@example.com","9000011987","2026-07-05","City 107","Kerala","R008","Enterprise","225000","Active"
"C011988","Priya Nair","customer11988@example.com","9000011988","2026-07-06","City 108","Rajasthan","R009","Retail","250000","Active"
"C011989","Neha Singh","customer11989@example.com","9000011989","2026-07-07","City 109","Uttar Pradesh","R010","SMB","275000","Active"
"C011990","Priya Nair","customer11990@example.com","9000011990","2026-07-08","City 110","Karnataka","R011","SMB","300000","Active"
"C011991","Priya Nair","customer11991@example.com","9000011991","2026-07-09","City 111","Tamil Nadu","R012","Enterprise","325000","Active"
"C011992","Arjun Rao","customer11992@example.com","9000011992","2026-07-10","City 112","Maharashtra","R013","SMB","350000","Active"
"C011993","Anitha Iyer","customer11993@example.com","9000011993","2026-07-11","City 113","Delhi","R014","Retail","375000","Active"
"C011994","Priya Nair","customer11994@example.com","9000011994","2026-07-12","City 114","West Bengal","R015","Enterprise","400000","Active"
"C011995","Priya Nair","customer11995@example.com","9000011995","2026-07-13","City 115","Telangana","R016","SMB","425000","Active"
"C011996","Arjun Rao","customer11996@example.com","9000011996","2026-07-14","City 116","Gujarat","R017","SMB","450000","Active"
"C011997","Neha Singh","customer11997@example.com","9000011997","2026-07-15","City 117","Kerala","R018","Retail","475000","Inactive"
"C011998","Meera Patel","customer11998@example.com","9000011998","2026-07-16","City 118","Rajasthan","R019","SMB","500000","Active"
"C011999","Meera Patel","customer11999@example.com","9000011999","2026-07-17","City 119","Uttar Pradesh","R020","SMB","525000","Active"
"C012000","Vijay Kumar","customer12000@example.com","9000012000","2026-07-18","City 0","Karnataka","R001","Enterprise","50000","Active"
"C012001","Arjun Rao","customer12001@example.com","9000012001","2026-07-19","City 1","Tamil Nadu","R002","Enterprise","75000","Active"
"C012002","Karthik Raj","customer12002@example.com","9000012002","2026-07-20","City 2","Maharashtra","R003","SMB","100000","Active"
"C012003","Aarav Sharma","customer12003@example.com","9000012003","2026-07-21","City 3","Delhi","R004","Retail","125000","Active"
"C012004","Vijay Kumar","customer12004@example.com","9000012004","2026-07-22","City 4","West Bengal","R005","Retail","150000","Active"
"C012005","Anitha Iyer","customer12005@example.com","9000012005","2026-07-23","City 5","Telangana","R006","SMB","175000","Active"
"C012006","Karthik Raj","customer12006@example.com","9000012006","2026-07-24","City 6","Gujarat","R007","Enterprise","200000","Active"
"C012007","Arjun Rao","customer12007@example.com","9000012007","2026-07-25","City 7","Kerala","R008","Retail","225000","Active"
"C012008","Rahul Verma","customer12008@example.com","9000012008","2026-07-26","City 8","Rajasthan","R009","Retail","250000","Active"
"C012009","Arjun Rao","customer12009@example.com","9000012009","2026-07-27","City 9","Uttar Pradesh","R010","SMB","275000","Active"
"C012010","Meera Patel","customer12010@example.com","9000012010","2026-07-28","City 10","Karnataka","R011","Enterprise","300000","Active"
"C012011","Aarav Sharma","customer12011@example.com","9000012011","2026-07-29","City 11","Tamil Nadu","R012","SMB","325000","Active"
"C012012","Divya Menon","customer12012@example.com","9000012012","2026-07-30","City 12","Maharashtra","R013","SMB","350000","Active"
"C012013","Rahul Verma","customer12013@example.com","9000012013","2026-07-31","City 13","Delhi","R014","SMB","375000","Active"
"C012014","Rahul Verma","customer12014@example.com","9000012014","2026-08-01","City 14","West Bengal","R015","Enterprise","400000","Active"
"C012015","Arjun Rao","customer12015@example.com","9000012015","2026-08-02","City 15","Telangana","R016","SMB","425000","Active"
"C012016","Arjun Rao","customer12016@example.com","9000012016","2026-08-03","City 16","Gujarat","R017","Retail","450000","Active"
"C012017","Karthik Raj","customer12017@example.com","9000012017","2026-08-04","City 17","Kerala","R018","SMB","475000","Active"
"C012018","Aarav Sharma","customer12018@example.com","9000012018","2026-08-05","City 18","Rajasthan","R019","Enterprise","500000","Active"
"C012019","Karthik Raj","customer12019@example.com","9000012019","2026-08-06","City 19","Uttar Pradesh","R020","Retail","525000","Active"
"C012020","Meera Patel","customer12020@example.com","9000012020","2026-08-07","City 20","Karnataka","R001","Retail","50000","Active"
"C012021","Rahul Verma","customer12021@example.com","9000012021","2026-08-08","City 21","Tamil Nadu","R002","SMB","75000","Active"
"C012022","Karthik Raj","customer12022@example.com","9000012022","2026-08-09","City 22","Maharashtra","R003","SMB","100000","Active"
"C012023","Rahul Verma","customer12023@example.com","9000012023","2026-08-10","City 23","Delhi","R004","SMB","125000","Active"
"C012024","Rahul Verma","customer12024@example.com","9000012024","2026-08-11","City 24","West Bengal","R005","Retail","150000","Active"
"C012025","Aarav Sharma","customer12025@example.com","9000012025","2026-08-12","City 25","Telangana","R006","SMB","175000","Active"
"C012026","Divya Menon","customer12026@example.com","9000012026","2026-08-13","City 26","Gujarat","R007","Retail","200000","Active"
"C012027","Meera Patel","customer12027@example.com","9000012027","2026-08-14","City 27","Kerala","R008","Enterprise","225000","Active"
"C012028","Aarav Sharma","customer12028@example.com","9000012028","2026-08-15","City 28","Rajasthan","R009","Enterprise","250000","Inactive"
"C012029","Rahul Verma","customer12029@example.com","9000012029","2026-08-16","City 29","Uttar Pradesh","R010","SMB","275000","Active"
"C012030","Meera Patel","customer12030@example.com","9000012030","2026-08-17","City 30","Karnataka","R011","Enterprise","300000","Active"
"C012031","Arjun Rao","customer12031@example.com","9000012031","2026-08-18","City 31","Tamil Nadu","R012","Retail","325000","Active"
"C012032","Divya Menon","customer12032@example.com","9000012032","2026-08-19","City 32","Maharashtra","R013","Retail","350000","Active"
"C012033","Divya Menon","customer12033@example.com","9000012033","2026-08-20","City 33","Delhi","R014","Retail","375000","Active"
"C012034","Meera Patel","customer12034@example.com","9000012034","2026-08-21","City 34","West Bengal","R015","Retail","400000","Active"
"C012035","Priya Nair","customer12035@example.com","9000012035","2026-08-22","City 35","Telangana","R016","Enterprise","425000","Active"
"C012036","Anitha Iyer","customer12036@example.com","9000012036","2026-08-23","City 36","Gujarat","R017","Enterprise","450000","Active"
"C012037","Aarav Sharma","customer12037@example.com","9000012037","2026-08-24","City 37","Kerala","R018","SMB","475000","Active"
"C012038","Vijay Kumar","customer12038@example.com","9000012038","2026-08-25","City 38","Rajasthan","R019","SMB","500000","Active"
"C012039","Anitha Iyer","customer12039@example.com","9000012039","2026-08-26","City 39","Uttar Pradesh","R020","Enterprise","525000","Active"
"C012040","Neha Singh","customer12040@example.com","9000012040","2026-08-27","City 40","Karnataka","R001","SMB","50000","Active"
"C012041","Aarav Sharma","customer12041@example.com","9000012041","2026-08-28","City 41","Tamil Nadu","R002","Enterprise","75000","Active"
"C012042","Priya Nair","customer12042@example.com","9000012042","2026-08-29","City 42","Maharashtra","R003","SMB","100000","Active"
"C012043","Anitha Iyer","customer12043@example.com","9000012043","2026-08-30","City 43","Delhi","R004","Enterprise","125000","Active"
"C012044","Anitha Iyer","customer12044@example.com","9000012044","2026-08-31","City 44","West Bengal","R005","Retail","150000","Active"
"C012045","Priya Nair","customer12045@example.com","9000012045","2025-09-01","City 45","Telangana","R006","Retail","175000","Active"
"C012046","Neha Singh","customer12046@example.com","9000012046","2025-09-02","City 46","Gujarat","R007","Retail","200000","Active"
"C012047","Rahul Verma","customer12047@example.com","9000012047","2025-09-03","City 47","Kerala","R008","Retail","225000","Active"
"C012048","Vijay Kumar","customer12048@example.com","9000012048","2025-09-04","City 48","Rajasthan","R009","SMB","250000","Active"
"C012049","Divya Menon","customer12049@example.com","9000012049","2025-09-05","City 49","Uttar Pradesh","R010","Enterprise","275000","Active"
"C012050","Arjun Rao","customer12050@example.com","9000012050","2025-09-06","City 50","Karnataka","R011","Retail","300000","Active"
"C012051","Karthik Raj","customer12051@example.com","9000012051","2025-09-07","City 51","Tamil Nadu","R012","SMB","325000","Active"
"C012052","Aarav Sharma","customer12052@example.com","9000012052","2025-09-08","City 52","Maharashtra","R013","Retail","350000","Active"
"C012053","Vijay Kumar","customer12053@example.com","9000012053","2025-09-09","City 53","Delhi","R014","Retail","375000","Active"
"C012054","Karthik Raj","customer12054@example.com","9000012054","2025-09-10","City 54","West Bengal","R015","Enterprise","400000","Active"
"C012055","Neha Singh","customer12055@example.com","9000012055","2025-09-11","City 55","Telangana","R016","SMB","425000","Active"
"C012056","Anitha Iyer","customer12056@example.com","9000012056","2025-09-12","City 56","Gujarat","R017","Enterprise","450000","Active"
"C012057","Anitha Iyer","customer12057@example.com","9000012057","2025-09-13","City 57","Kerala","R018","Enterprise","475000","Active"
"C012058","Karthik Raj","customer12058@example.com","9000012058","2025-09-14","City 58","Rajasthan","R019","Enterprise","500000","Active"
"C012059","Divya Menon","","9000012059","2025-09-15","City 59","Uttar Pradesh","R020","SMB","525000","Inactive"
"C012060","Meera Patel","customer12060@example.com","9000012060","2025-09-16","City 60","Karnataka","R001","Retail","50000","Active"
"C012061","Divya Menon","customer12061@example.com","9000012061","2025-09-17","City 61","Tamil Nadu","R002","Retail","75000","Active"
"C012062","Rahul Verma","customer12062@example.com","9000012062","2025-09-18","City 62","Maharashtra","R003","SMB","100000","Active"
"C012063","Anitha Iyer","customer12063@example.com","9000012063","2025-09-19","City 63","Delhi","R004","SMB","125000","Active"
"C012064","Aarav Sharma","customer12064@example.com","9000012064","2025-09-20","City 64","West Bengal","R005","Retail","150000","Active"
"C012065","Priya Nair","customer12065@example.com","9000012065","2025-09-21","City 65","Telangana","R006","Retail","175000","Active"
"C012066","Meera Patel","customer12066@example.com","9000012066","2025-09-22","City 66","Gujarat","R007","Retail","200000","Active"
"C012067","Meera Patel","customer12067@example.com","9000012067","2025-09-23","City 67","Kerala","R008","Enterprise","225000","Active"
"C012068","Divya Menon","customer12068@example.com","9000012068","2025-09-24","City 68","Rajasthan","R009","Enterprise","250000","Active"
"C012069","Neha Singh","customer12069@example.com","9000012069","2025-09-25","City 69","Uttar Pradesh","R010","SMB","275000","Active"
"C012070","Priya Nair","customer12070@example.com","9000012070","2025-09-26","City 70","Karnataka","R011","Enterprise","300000","Active"
"C012071","Anitha Iyer","customer12071@example.com","9000012071","2025-09-27","City 71","Tamil Nadu","R012","Enterprise","325000","Active"
"C012072","Anitha Iyer","customer12072@example.com","9000012072","2025-09-28","City 72","Maharashtra","R013","SMB","350000","Active"
"C012073","Neha Singh","customer12073@example.com","9000012073","2025-09-29","City 73","Delhi","R014","Retail","375000","Active"
"C012074","Karthik Raj","customer12074@example.com","9000012074","2025-09-30","City 74","West Bengal","R015","SMB","400000","Active"
"C012075","Meera Patel","customer12075@example.com","9000012075","2025-10-01","City 75","Telangana","R016","Enterprise","425000","Active"
"C012076","Anitha Iyer","customer12076@example.com","9000012076","2025-10-02","City 76","Gujarat","R017","SMB","450000","Active"
"C012077","Vijay Kumar","customer12077@example.com","9000012077","2025-10-03","City 77","Kerala","R018","Enterprise","475000","Active"
"C012078","Karthik Raj","customer12078@example.com","9000012078","2025-10-04","City 78","Rajasthan","R019","Enterprise","500000","Active"
"C012079","Karthik Raj","customer12079@example.com","9000012079","2025-10-05","City 79","Uttar Pradesh","R020","Retail","525000","Active"
"C012080","Arjun Rao","customer12080@example.com","9000012080","2025-10-06","City 80","Karnataka","R001","Enterprise","50000","Active"
"C012081","Anitha Iyer","customer12081@example.com","9000012081","2025-10-07","City 81","Tamil Nadu","R002","SMB","75000","Active"
"C012082","Priya Nair","customer12082@example.com","9000012082","2025-10-08","City 82","Maharashtra","R003","SMB","100000","Active"
"C012083","Divya Menon","customer12083@example.com","9000012083","2025-10-09","City 83","Delhi","R004","Enterprise","125000","Active"
